names,scores,logfoldchanges,pvals,pvals_adj
RBM26,0.8272213,0.3505992,0.4083318263540866,0.9764572448578871
HCLS1,0.82672125,0.3504948,0.40861314962519635,0.9768987756386592
M6PR,0.82664704,0.4153871,0.40866695964042765,0.9768987756386592
NRXN2,0.82618994,1.1645414,0.4089714973548916,0.9774964082111715
C15orf65,0.8258647,1.5393971,0.4091795997034685,0.9776027594674631
PCIF1,0.8253769,1.5482856,0.40945830267950667,0.9779327420295114
DAPL1,0.82509893,1.1636562,0.4095904846121595,0.9779327420295114
DUSP26,0.8249585,1.5382633,0.4096933703251965,0.9780481231121949
HMMR,0.8238784,1.5347196,0.41030615649780644,0.9788592176443542
SMCO1,0.82345724,1.534056,0.41054493457799324,0.9789388499843131
BRD3,0.82321215,0.56481415,0.4106242509149839,0.978966660713127
ANKRD49,0.82301193,0.5404529,0.410741037513928,0.9791148721375895
EYA2,0.8225148,0.760915,0.41104044647678306,0.979310114083647
RP4-777O23.3,0.82219833,0.37132224,0.41118849180143113,0.979310114083647
MTMR8,0.82184416,0.5657865,0.41140203566537314,0.979310114083647
SIRPB2,0.82172614,0.38732296,0.4114533372814412,0.979310114083647
CCDC81,0.82156795,1.5303468,0.4116189775951963,0.979310114083647
GSTO1,0.82148933,0.5588084,0.41161058360040614,0.979310114083647
PNPLA8,0.8214681,0.46771216,0.4116080835099447,0.979310114083647
FKTN,0.82098436,0.50747186,0.41188724750651184,0.9797625794588284
MEIS1,0.8205798,0.6586978,0.41212728271123544,0.9799941170121035
C1orf21,0.82018524,0.7013654,0.41235803607738564,0.9802281911637298
CHDH,0.819274,0.7547406,0.41288497472875163,0.9804229276207657
U2AF1,0.8191671,0.75441897,0.41294554592876453,0.9804229276207657
C5,0.81910336,0.9674727,0.4129839849194863,0.9804229276207657
SIPA1L3,0.81893927,0.3463909,0.413037789087386,0.9804229276207657
PLS3,0.81879973,1.1514535,0.4131712111222158,0.9805126522366959
BCAT2,0.8184493,0.6131652,0.41334516846014113,0.9805126522366959
MRPS36,0.818358,0.6993484,0.41339942885633907,0.9805126522366959
HERPUD1,0.81796634,0.3465763,0.4135940251532735,0.9806992718118492
CCNT1,0.8175644,0.46502072,0.4138331502613867,0.9808814592317587
NSD1,0.81642556,0.34506845,0.41446981529401006,0.981996551541161
TLE2,0.8162265,1.5188336,0.41466276469382257,0.9823238694200428
C11orf1,0.81589216,1.5159744,0.4148532895053527,0.9824180530249238
HRAS,0.81546056,0.8261016,0.41507190568965546,0.9824180530249238
SFI1,0.81538874,0.53339887,0.41508615048592956,0.9824180530249238
SATB2,0.81524193,0.5193408,0.4151665519881321,0.9824786285068324
MICAL1,0.8142134,0.42983654,0.4157442831468038,0.9829568373665911
CIRBP,0.81388175,0.35955274,0.4159310412831325,0.9829568373665911
CSDE1,0.8137867,0.39316764,0.4159876832395164,0.9829568373665911
ARV1,0.81377447,0.7507321,0.41602663868684187,0.9829568373665911
C10orf88,0.81360817,0.6952439,0.4161125207851495,0.9830301855027135
CEACAM4,0.8131402,0.9602252,0.41639113233942737,0.9834291750087714
EIF4ENIF1,0.8131369,0.4851336,0.41637056359681646,0.9834291750087714
ERP44,0.8128804,0.35356626,0.4165022990425905,0.983492421341188
CLNK,0.81275463,0.69336504,0.41660258360685687,0.983492421341188
MAN2B1,0.81257004,0.37413874,0.4166857704206617,0.983492421341188
TERF2,0.8125531,0.74673873,0.4167260017197497,0.983492421341188
C17orf89,0.81239665,0.46101016,0.4167936353779972,0.983492421341188
CKS1B,0.81235236,1.1408644,0.41685682346035624,0.983492421341188
AGFG1,0.81228155,0.34950963,0.4168475211001166,0.983492421341188
SYT5,0.81208503,1.5055684,0.41703157287707016,0.9836457862361
IL2RG,0.8113911,1.5115049,0.4174307698534392,0.984198866288669
GRASP,0.81110924,1.5041964,0.41759105463395474,0.9842193891293792
UROS,0.81082827,0.48522913,0.4176941371544667,0.9842856698575335
TFE3,0.81049603,0.64790106,0.41789209278757133,0.9842856698575335
RELB,0.81037843,0.5362678,0.4179506155960099,0.9842856698575335
IARS2,0.8103592,0.53449345,0.4179617605129725,0.9842856698575335
HNMT,0.80902946,0.37550455,0.4187153944519515,0.9852838226497352
RHOB,0.808858,0.69038343,0.4188389635719406,0.9853765442266171
NUDT21,0.8085397,0.5548622,0.4190110283897627,0.9853765442266171
PJA2,0.8084807,0.3565052,0.4190296439049148,0.9853765442266171
ANLN,0.80801094,1.4984548,0.41937070715491775,0.9856613736015545
RGP1,0.80774087,0.51347345,0.4194697145274401,0.9857648272966558
ADAM19,0.8073818,1.1331341,0.41971023118527806,0.9859469334622244
ARHGAP17,0.8072957,0.3562596,0.4197122084821061,0.9859469334622244
GTF2A1,0.8065872,0.4688445,0.42012958163377856,0.9863801732271402
MRPS10,0.8065377,0.8148605,0.42019189996004513,0.9863801732271402
GALNT1,0.8064001,0.34321606,0.420226258815079,0.9863801732271402
WSCD1,0.8059639,1.4941875,0.42054870873985606,0.9865706145731915
TPR,0.80577266,0.37598395,0.42059296633638665,0.9865706145731915
FANCF,0.8056409,1.1298419,0.4207131178282685,0.9865706145731915
SRSF4,0.8052257,0.34524608,0.42090352985320834,0.9865706145731915
DNAH12,0.80520254,0.81261265,0.4209608144278866,0.9865706145731915
GSK3A,0.80520064,0.8128302,0.42096050813378894,0.9865706145731915
PRPF40B,0.80490917,0.48089376,0.42109991825671844,0.9865706145731915
RRP15,0.80447346,0.5509994,0.42135275937291583,0.9865706145731915
ZNF813,0.80436575,0.6865551,0.42142643696835647,0.9865706145731915
PTPN14,0.80420184,0.38793737,0.4214999963098761,0.9865706145731915
H2AFV,0.80323964,0.46759272,0.42206064698557477,0.9865706145731915
TAC4,0.8028752,1.4856912,0.42232930502765587,0.9865706145731915
AGO2,0.80277294,0.4459932,0.4223328795304703,0.9865706145731915
TMEM167B,0.8027679,0.7396273,0.4223555878760442,0.9865706145731915
XPOT,0.8027015,0.5513385,0.42237609324019965,0.9865706145731915
PSD4,0.8026795,0.7376387,0.42240586053208906,0.9865706145731915
KIAA2012,0.8023673,1.4839311,0.4226224496098211,0.9865706145731915
SHQ1,0.8022846,0.46792525,0.4226126049179514,0.9865706145731915
TMEM192,0.8022754,0.3819456,0.4226097973810059,0.9865706145731915
RP11-231C18.3,0.80214673,0.52583224,0.4226993099808124,0.9865706145731915
PIGG,0.8019817,0.44540074,0.4227869122368092,0.9865706145731915
NUMB,0.8019289,0.36136916,0.422798674304097,0.9865706145731915
CTTNBP2NL,0.80186033,0.34094945,0.42284232223398177,0.9865706145731915
ROGDI,0.80183965,0.5997389,0.422883127869606,0.9865706145731915
CBL,0.80180156,0.33751932,0.42287780814787734,0.9865706145731915
FAM73B,0.8016154,0.5089501,0.4230021509090016,0.9866241076646292
SCN11A,0.80136186,1.480669,0.42320340704411363,0.9866241076646292
RP1-27O5.3,0.80134165,1.1214261,0.4231943061188619,0.9866241076646292
PTPN12,0.80133647,0.34653208,0.423151658198455,0.9866241076646292
CAPZA1,0.80073726,0.3414337,0.4234946704213338,0.9868718964213321
SELM,0.8001844,0.7355053,0.4238495921670057,0.9868718964213321
COLGALT1,0.80009276,0.35976228,0.42387122848054837,0.9868718964213321
ZBTB46,0.8000354,0.35709283,0.42390504118466577,0.9868718964213321
SKAP2,0.79970926,0.3691485,0.4240836651052683,0.9868718964213321
COL14A1,0.7996394,0.7353988,0.4241652985924548,0.9868718964213321
MICA,0.7991899,0.46435693,0.4244031487905111,0.9869682932068482
SMARCA5,0.79889876,0.44351166,0.4245712835749348,0.9870139838366335
ZNF556,0.7987455,1.1178331,0.424697116270378,0.9871784888826239
NPR3,0.79835474,1.474089,0.4249437240861452,0.9874956180928494
MYO5A,0.79832405,0.33580723,0.42489252862627835,0.9874956180928494
BRMS1,0.79775614,1.1181548,0.42527052854151504,0.9878428886140008
MLH3,0.7960543,0.52180994,0.4262294678673971,0.9888839140590923
FOPNL,0.7959626,0.59523934,0.42628818045445993,0.9888839140590923
CCDC13,0.7958256,1.4690799,0.4264109631496278,0.9888839140590923
CD9,0.7956967,0.80307335,0.4264619941896076,0.9888839140590923
SCYL1,0.7956556,0.5935059,0.4264667671828104,0.9888839140590923
FUT11,0.795616,0.4750544,0.4264789434112932,0.9888839140590923
SIGLEC5,0.7950356,1.4660665,0.4268696277053817,0.9889687788233608
CNTROB,0.795013,0.5940591,0.42684005863165064,0.9889687788233608
ANKRD65,0.79488534,1.4657104,0.42695689943735293,0.9889687788233608
TMEM107,0.7946455,1.1123513,0.42707593163017843,0.9891166860985243
HAUS5,0.794149,0.8011476,0.42736144054204617,0.9893881549063377
RPL21,0.7939408,0.43066716,0.42745148694925295,0.9893881549063377
ERO1B,0.7938243,0.42508033,0.4275134362460866,0.9893881549063377
C4orf27,0.7938214,0.54400235,0.4275243025719342,0.9893881549063377
ERLIN2,0.7937453,0.73083496,0.4275870210354157,0.9894055684885584
CCDC94,0.7925795,0.72992337,0.42826469883520124,0.9905675454064174
SLC18B1,0.7919749,0.39317966,0.42859121041236814,0.9908338970663028
TBC1D7,0.791856,0.5911899,0.42867752883567145,0.9909048355739544
CYP19A1,0.79183346,1.459736,0.4287324503353559,0.9909048355739544
FBXL18,0.791359,0.54247504,0.4289588940698813,0.9913003912719727
S100A11,0.7909547,0.3889899,0.429184542323492,0.9916940069207163
PAPPA2,0.79018563,0.79467773,0.42966874510646924,0.9925385560526983
TSR2,0.78898627,0.72289264,0.43036028062622156,0.9934142531604816
GTPBP8,0.78869617,0.72429997,0.43052991327017287,0.9935220423894334
RIC8B,0.78805053,0.38255814,0.4308807894922684,0.9940758085506309
NCAPG,0.78748226,1.4552661,0.43127266988482327,0.9945561088635847
DPYSL5,0.78681195,1.1001173,0.43164429521723313,0.9948285036523558
C10orf11,0.78670967,0.28016934,0.431639682215019,0.9948285036523558
KRBOX4,0.7866806,0.37316647,0.431681568725518,0.9948285036523558
CHN1,0.78654087,0.34866107,0.43176200816776344,0.9948285036523558
UBXN7,0.786025,0.3706953,0.4320620948267756,0.9952640853077331
MPLKIP,0.7856451,0.6675111,0.43230708626292924,0.9956208318700733
KCNQ1,0.7854774,0.34026608,0.4323769811610686,0.9956208318700733
MIEN1,0.7852612,0.5371186,0.4325219433608867,0.9956836209948959
KIAA1468,0.78523767,0.33047432,0.4325201295683955,0.9956836209948959
SUPT5H,0.7843925,0.4194872,0.4330257219867766,0.9965873786538654
SHANK2,0.783841,0.71939945,0.43337090445625304,0.9969977968792084
XPO5,0.78278065,0.3459635,0.43396303067444164,0.9979337539494242
CNNM2,0.7827213,0.35231012,0.43400042094107505,0.9979337539494242
OLFM2,0.7824227,0.58480006,0.43419509377636545,0.9979973395352131
HSD17B3,0.7821332,0.71988636,0.43437406688027114,0.9982716892664804
HSD17B11,0.7817035,0.3673834,0.43459884800808635,0.9985412649824348
C17orf67,0.7814331,0.4954092,0.4347670573232526,0.9985657163479098
AASS,0.7813043,0.55598605,0.4348472843067559,0.9985657163479098
NFRKB,0.7812442,0.45499438,0.4348748463452141,0.9985657163479098
PARP1,0.7811446,0.55550116,0.4349408574479918,0.9985657163479098
GOLGA8M,0.7810109,1.4336904,0.43506322784352147,0.9985843050349509
RIMBP2,0.779793,0.71607625,0.4357490222504472,0.999291535111827
CCDC7,0.7797308,0.4086843,0.4357615714587276,0.999291535111827
STX4,0.7781924,0.5561487,0.4366781140076941,1.0
ANAPC16,0.77799004,0.32730952,0.4367776978378287,1.0
ARPC1A,0.7774901,0.37590533,0.4370798865254444,1.0
CISD3,0.7759687,0.60880286,0.4379988822991152,1.0
OXNAD1,0.7754321,0.47646323,0.4382987086123654,1.0
GALNT2,0.7750203,0.33702874,0.4385273884531148,1.0
UBR3,0.7748646,0.32562864,0.43862119014113254,1.0
RDH11,0.7744704,0.8792786,0.43890723763160233,1.0
LINC00116,0.7743738,0.71143585,0.4389440135455921,1.0
MAPKBP1,0.7742952,0.41331244,0.43896854525959383,1.0
SMARCC1,0.77384454,0.3371888,0.4392289611256326,1.0
SCARB2,0.7736369,0.3670833,0.4393516815429457,1.0
SASH1,0.77322674,0.6079385,0.4396185879760416,1.0
ZNF324,0.7730076,0.7069124,0.43975081144060413,1.0
AKIRIN2,0.7727405,0.5755829,0.4399004302441605,1.0
RPL12,0.77200186,0.4376573,0.4403276089732443,1.0
ZNF316,0.77197367,0.6578865,0.440355699523014,1.0
MAN1A1,0.7715662,0.32871968,0.4405709575658605,1.0
RPL19,0.77132505,0.3628768,0.4407205828181051,1.0
GIPC2,0.7710762,0.77547467,0.44090126402826024,1.0
HRH1,0.7710479,0.54493177,0.4409049948270569,1.0
UQCRQ,0.7709435,0.5452462,0.440966761104268,1.0
AGGF1,0.77091527,0.44860914,0.44096916167721467,1.0
BLOC1S2,0.7705336,0.77347416,0.44122407086770465,1.0
SRGAP2C,0.77049,0.36319163,0.44120504360669766,1.0
CSGALNACT2,0.7702995,0.5042216,0.4413395572594744,1.0
FAM212B,0.7693716,0.46923015,0.44188880223087845,1.0
CSNK1D,0.76796144,0.34700915,0.4427125837520165,1.0
VPRBP,0.7676228,0.45692885,0.44292459472626544,1.0
ZFR,0.76744497,0.32512036,0.44301832228156324,1.0
PITPNC1,0.7674213,0.3381591,0.44303204413334996,1.0
SSNA1,0.7673849,0.70394707,0.44308299955722086,1.0
PRKX,0.76700217,0.33333716,0.4432829088191089,1.0
DDX20,0.7661811,0.5705312,0.44379025964134844,1.0
WWP1,0.7656831,0.35219496,0.4440678456417657,1.0
TRAPPC5,0.7647094,1.3978199,0.44470102996747674,1.0
ATP2A2,0.76470196,0.33370438,0.44465195269215796,1.0
TRIP4,0.7646158,0.3793613,0.4447062982421718,1.0
TCP11L1,0.7642078,0.4144056,0.444953840915576,1.0
VOPP1,0.7632605,0.32512656,0.44550420805215674,1.0
HGS,0.76269025,0.424104,0.4458565884389113,1.0
B3GAT3,0.76219577,0.5426071,0.44615868691220595,1.0
MTMR1,0.7617919,0.38342544,0.44638823921966064,1.0
RIT1,0.761422,0.6985754,0.4466315110662864,1.0
PLS1,0.7611643,0.567441,0.4467784682903232,1.0
DESI1,0.76108766,0.76339215,0.4468408778390325,1.0
RAB40C,0.7608108,0.4047695,0.4469801541461791,1.0
EIF4A1,0.7607353,0.4534951,0.44702588200041404,1.0
FEZ2,0.76049805,0.32197732,0.4471541980809608,1.0
RPL37A,0.7602867,0.37575263,0.4472900106785631,1.0
HEXDC,0.76014566,0.43992332,0.44737956963674685,1.0
USP54,0.7601278,0.54081655,0.44739357410570624,1.0
DNA2,0.75958484,0.7608417,0.4477381914272188,1.0
HIPK1,0.758893,0.43935856,0.44812395984174835,1.0
ZNF281,0.75883245,0.5378322,0.44816706794136674,1.0
ABCB10,0.75823295,0.5137891,0.4485276015527522,1.0
C3orf58,0.7580435,0.4396343,0.44863579115557795,1.0
ERGIC2,0.75716907,0.49392202,0.4491614731903639,1.0
LMO7,0.757032,0.37475476,0.4492341130263655,1.0
LEPROTL1,0.7569911,0.4468874,0.44926868224405425,1.0
APRT,0.75697434,0.759221,0.44929982585966355,1.0
ATP5F1,0.75696355,0.46094942,0.4492832902031505,1.0
NUBP2,0.75664574,0.69159704,0.4494873657248277,1.0
GTPBP4,0.75606626,0.5124354,0.44982526968861614,1.0
ZNF234,0.7553151,0.6910018,0.45028476301118503,1.0
CAMSAP1,0.7544146,0.36541006,0.4508000628379849,1.0
CARD6,0.75439715,0.7569209,0.4508434401271636,1.0
NR2C2,0.75434417,0.33023,0.45084176777064844,1.0
GABRA1,0.7541244,0.63957983,0.4509923356802138,1.0
ATG4C,0.75345564,0.3192422,0.4513724839986033,1.0
FOXN3,0.75296336,0.34269044,0.4516589995822333,1.0
RP11-248J23.7,0.75271416,0.3222652,0.4518192401758826,1.0
INADL,0.75235057,0.39441866,0.45204297473131794,1.0
PCYOX1,0.75105447,0.63669723,0.4528363984323007,1.0
LMBRD1,0.7510478,0.31977317,0.4528196685999887,1.0
RGS3,0.75104064,0.8496543,0.4528709902514291,1.0
GGT7,0.7509483,0.3662303,0.45288587250212664,1.0
PSMA1,0.7506355,0.32012522,0.4530657880279818,1.0
RBM45,0.7502995,0.5894461,0.45329473567492684,1.0
GALNT8,0.7502883,0.59046674,0.4533014449984897,1.0
G6PC3,0.7502811,0.6846583,0.45330781511105345,1.0
RASL10A,0.7499954,0.68450814,0.45347961037015183,1.0
USP46,0.7497832,0.43453145,0.45358937805351274,1.0
NPIPB11,0.74934417,0.58943325,0.45386988990808996,1.0
SOCS5,0.7491556,0.4447993,0.45396973180625344,1.0
DEDD,0.7489439,0.68589085,0.4541129105147165,1.0
TRA2A,0.74869543,0.31352955,0.4542343475692441,1.0
PTPRC,0.74801487,0.34492543,0.45463992320008273,1.0
SAP130,0.7479372,0.39139315,0.4546988709854184,1.0
BCLAF1,0.7476814,0.32288364,0.4548483486436746,1.0
FAM216A,0.7468675,0.46986395,0.45535454066741876,1.0
ENC1,0.74618685,0.48732877,0.4557636225784055,1.0
SLC35A3,0.7460766,0.52889174,0.45583043661633926,1.0
TBC1D13,0.7454168,0.58473384,0.45623788498043716,1.0
COX5A,0.7448575,0.5542472,0.4565710852370315,1.0
RCBTB1,0.7445195,0.40330666,0.456765394972669,1.0
ALOX5,0.7442424,0.32312974,0.4569199723397289,1.0
KCNAB1,0.7440844,0.5537541,0.4570382373176787,1.0
TMEM266,0.7436346,0.58264446,0.45731524268729096,1.0
PTPN23,0.743548,0.5028718,0.4573607800360048,1.0
RBM12B,0.7433625,0.50267214,0.45747252852622966,1.0
TFDP1,0.74235606,0.6798528,0.4580906397860396,1.0
ACTN4,0.74228966,0.4188972,0.4581149222701002,1.0
ATAD3A,0.7422006,0.6803058,0.4581848444690281,1.0
TMEM51,0.7421326,0.3677883,0.4582074101370769,1.0
FGF11,0.74210155,1.3472883,0.458267334465029,1.0
DIMT1,0.74100757,0.67692536,0.4589069236921036,1.0
DENND4B,0.7398156,0.35748142,0.45961107196253725,1.0
REST,0.73965865,0.51921505,0.4597201171765086,1.0
NDUFB6,0.73944205,0.48243237,0.459844696597583,1.0
STMN3,0.739369,0.616809,0.4599047651031458,1.0
ARL16,0.73928505,0.5238165,0.4599406600198549,1.0
PPIA,0.7388152,0.35117143,0.4602153650544185,1.0
TULP3,0.7387549,0.5880163,0.4602619158085133,1.0
SSB,0.73872703,0.35397077,0.4602659891615656,1.0
PTS,0.738645,0.45105463,0.4603273725776459,1.0
MCL1,0.7383958,0.41608027,0.46047885715680725,1.0
MUT,0.7375939,0.6716768,0.46097791538086674,1.0
CMSS1,0.7370293,0.31227344,0.46129603641865025,1.0
GNPDA1,0.7369689,0.6728808,0.46135793625949917,1.0
SURF6,0.73680484,0.61374277,0.4614612881816007,1.0
PDHX,0.7364034,0.4279724,0.4616845866987116,1.0
ARRB1,0.7358738,0.310913,0.46199618385032193,1.0
LPXN,0.73528063,0.34786403,0.46236571490198797,1.0
ZBTB41,0.7347868,0.5766516,0.4626829018504527,1.0
ARHGAP42,0.734629,0.6117095,0.46278499934529926,1.0
TMEM255B,0.73458606,0.5462089,0.4628001750207271,1.0
DHX37,0.73438376,0.62301373,0.4629241814901227,1.0
ABCC1,0.73375946,0.4345035,0.4632997238702864,1.0
U2AF2,0.7336852,0.5165517,0.46335135439056063,1.0
MIER3,0.73349357,0.6212356,0.46346618529550265,1.0
RREB1,0.73328793,0.31201887,0.463570683708047,1.0
IFNAR1,0.73327535,0.35869366,0.4635864742702406,1.0
SNF8,0.7332645,0.51995534,0.46360126274070823,1.0
TPPP,0.7323921,0.9674988,0.464178991534859,1.0
ITGAV,0.7321231,0.3103691,0.4642845828772707,1.0
MYO15B,0.7321154,0.32628527,0.4642882718149278,1.0
L3MBTL1,0.73199123,0.47782218,0.4643770923091619,1.0
SP140L,0.7313219,0.36210737,0.464779241649213,1.0
PHF14,0.73127705,0.30755186,0.46479762202441,1.0
BRD8,0.7311135,0.5126643,0.46491966524435013,1.0
SLC44A2,0.73079836,0.43310696,0.46510141566010565,1.0
SMG6,0.7300915,0.31695467,0.4655245652785206,1.0
HSPBAP1,0.7295803,0.31467962,0.46583663325550273,1.0
WIPI2,0.7292473,0.4020315,0.46604962409502126,1.0
NDST1,0.72894776,0.66459054,0.4662464310241423,1.0
ACOT13,0.72831404,0.57077426,0.4666319596142179,1.0
SIDT2,0.72786474,0.57061434,0.4669066515287664,1.0
UBXN2A,0.7272377,0.3649566,0.467274467013851,1.0
PLA2R1,0.72675526,0.8159115,0.4676044900516222,1.0
GALC,0.7263445,0.54081756,0.4678333950132605,1.0
CFAP61,0.7254647,0.72291493,0.4683857456112829,1.0
E4F1,0.72527504,0.72580314,0.4685029366537298,1.0
EEFSEC,0.72517455,0.3626814,0.468538485098447,1.0
DDX23,0.7250462,0.6619229,0.4686346200502103,1.0
L3MBTL3,0.7244845,0.7240417,0.4689868268561783,1.0
SMG7,0.7244297,0.32387656,0.4689933923408266,1.0
PARP8,0.7244064,0.3106705,0.46900113199215065,1.0
MESDC2,0.72422767,0.40057123,0.46912038908290254,1.0
COTL1,0.7237746,0.30668387,0.4693905722479409,1.0
CDK13,0.72370076,0.30782282,0.46943306042844535,1.0
RPS6KA3,0.7231847,0.3117591,0.4697499257980008,1.0
TUBG1,0.72246563,0.7211149,0.47022612844002665,1.0
ZSWIM5,0.72223926,0.56487167,0.4703554210783857,1.0
CHAMP1,0.72132856,0.7204064,0.47092437500042283,1.0
CLK2,0.7209784,0.535812,0.47112598762255575,1.0
MAPKAPK5,0.7208099,0.4686331,0.47122534874602273,1.0
BTRC,0.7191257,0.31221327,0.4722500882220141,1.0
ROCK1,0.71851134,0.30883658,0.4726272293705409,1.0
UACA,0.71783495,0.36997205,0.4730503250278839,1.0
FAM76B,0.71739525,0.6526539,0.47333800242471424,1.0
ABHD6,0.7173179,0.48544124,0.47337871262327247,1.0
MFSD8,0.71672386,0.43613634,0.4737411268448023,1.0
OSGEPL1,0.7163475,0.60772973,0.4739789621987076,1.0
CSNK1A1,0.7161687,0.30955872,0.47406854952051924,1.0
SH3RF1,0.7157498,0.31161064,0.4743317118977006,1.0
C1orf50,0.71571517,0.55896014,0.4743719389374025,1.0
GBP4,0.71525675,0.71257997,0.4746647893243894,1.0
